onset	duration	nwb_table	temporal_frequency	spatial_frequency	direction	contrast
440.0	60.0	epochs	8.0	0.32	180.0	0.8
530.0	60.0	epochs	2.0	0.16	90.0	0.8
621.0	60.0	epochs	4.0	0.16	180.0	0.8
711.0	60.0	epochs	2.0	0.02	0.0	0.8
802.0	60.0	epochs	0.5	0.16	90.0	0.8
893.0	59.0	epochs	2.0	0.08	90.0	0.8
983.0	60.0	epochs	8.0	0.04	270.0	0.8
1074.0	59.0	epochs	8.0	0.04	270.0	0.8
1164.0	60.0	epochs	1.0	0.08	0.0	0.8
1255.0	59.0	epochs	0.5	0.16	180.0	0.8
1345.0	60.0	epochs	0.5	0.32	0.0	0.8
1436.0	59.0	epochs	2.0	0.02	270.0	0.8
1526.0	60.0	epochs	2.0	0.32	270.0	0.8
1617.0	60.0	epochs	0.5	0.08	90.0	0.8
1707.0	60.0	epochs	0.5	0.04	90.0	0.8
1798.0	60.0	epochs	4.0	0.04	90.0	0.8
1888.0	60.0	epochs	8.0	0.02	90.0	0.8
1979.0	60.0	epochs	8.0	0.16	0.0	0.8
2069.0	60.0	epochs	8.0	0.02	180.0	0.8
2160.0	60.0	epochs	2.0	0.02	270.0	0.8
2250.0	60.0	epochs	2.0	0.08	0.0	0.8
2341.0	60.0	epochs	2.0	0.32	270.0	0.8
2431.0	60.0	epochs	8.0	0.04	180.0	0.8
2522.0	60.0	epochs	0.5	0.16	0.0	0.8
2612.0	60.0	epochs	0.5	0.32	90.0	0.8
2703.0	60.0	epochs	2.0	0.32	270.0	0.8
2793.0	60.0	epochs	2.0	0.16	270.0	0.8
2884.0	60.0	epochs	1.0	0.02	270.0	0.8
2975.0	59.0	epochs	2.0	0.32	270.0	0.8
3065.0	60.0	epochs	0.5	0.16	270.0	0.8
3156.0	59.0	epochs	0.5	0.32	90.0	0.8
3246.0	60.0	epochs	0.5	0.02	270.0	0.8
3337.0	59.0	epochs	0.5	0.16	90.0	0.8
3427.0	60.0	epochs	1.0	0.32	270.0	0.8
3518.0	59.0	epochs	1.0	0.08	180.0	0.8
3608.0	60.0	epochs	0.5	0.16	270.0	0.8
3699.0	60.0	epochs	1.0	0.04	0.0	0.8
3789.0	60.0	epochs	0.5	0.08	270.0	0.8
3880.0	60.0	epochs	1.0	0.16	0.0	0.8
3970.0	60.0	epochs	8.0	0.08	90.0	0.8
4061.0	60.0	epochs	8.0	0.08	90.0	0.8
4151.0	60.0	epochs	1.0	0.32	90.0	0.8
4242.0	60.0	epochs	0.5	0.02	180.0	0.8
4332.0	60.0	epochs	4.0	0.08	0.0	0.8
4423.0	60.0	epochs	8.0	0.04	0.0	0.8
4513.0	60.0	epochs	4.0	0.32	90.0	0.8
4604.0	60.0	epochs	0.5	0.16	180.0	0.8
4694.0	60.0	epochs	4.0	0.02	90.0	0.8
4785.0	60.0	epochs	8.0	0.04	90.0	0.8
4875.0	60.0	epochs	8.0	0.16	90.0	0.8
4966.0	60.0	epochs	8.0	0.08	270.0	0.8
5057.0	59.0	epochs	8.0	0.32	0.0	0.8
5147.0	60.0	epochs	4.0	0.32	0.0	0.8
5238.0	59.0	epochs	1.0	0.16	0.0	0.8
5328.0	60.0	epochs	4.0	0.04	270.0	0.8
5419.0	59.0	epochs	4.0	0.04	270.0	0.8
5509.0	60.0	epochs	1.0	0.16	180.0	0.8
5600.0	59.0	epochs	0.5	0.16	270.0	0.8
5690.0	60.0	epochs	1.0	0.02	180.0	0.8
5781.0	60.0	epochs	4.0	0.04	90.0	0.8
5871.0	60.0	epochs	2.0	0.04	270.0	0.8
5962.0	60.0	epochs	2.0	0.02	270.0	0.8
6052.0	60.0	epochs	0.5	0.04	0.0	0.8
6143.0	60.0	epochs	8.0	0.02	270.0	0.8
6233.0	60.0	epochs	8.0	0.16	180.0	0.8
6324.0	60.0	epochs	0.5	0.08	0.0	0.8
6414.0	60.0	epochs	2.0	0.04	180.0	0.8
6505.0	60.0	epochs	1.0	0.32	0.0	0.8
6595.0	60.0	epochs	1.0	0.04	90.0	0.8
6686.0	60.0	epochs	8.0	0.04	0.0	0.8
6776.0	60.0	epochs	1.0	0.08	270.0	0.8
6867.0	60.0	epochs	0.5	0.02	270.0	0.8
6957.0	60.0	epochs	0.5	0.16	270.0	0.8
